@relation 'winequality-white-norm-weka.filters.unsupervised.attribute.Remove-R7,9-10-weka.filters.unsupervised.attribute.NumericToNominal-R12'

@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide norm' numeric
@attribute 'total sulfur dioxide norm' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
6.4,0.35,0.28,1.6,0.037,31000,113000,0.98779,3.12,0.4,14.2,7
6.6,0.31,0.28,1.4,0.035,28000,107000,0.98836,3,0.4,13.2,6
7.4,0.25,0.37,2.6,0.05,24000,132000,0.99138,3.04,0.53,11.2,6
7.3,0.36,0.34,14.8,0.057,46000,173000,0.99751,3.14,0.57,10.2,5
6.7,0.31,0.3,2.4,0.038,30000,83000,0.98867,3.09,0.36,12.8,7
8.6,0.31,0.3,0.9,0.045,16000,109000,0.99249,2.95,0.39,10.1,5
8.6,0.31,0.3,0.9,0.045,16000,109000,0.99249,2.95,0.39,10.1,5
8.6,0.22,0.33,1.2,0.031,38000,95000,0.99239,2.83,0.31,10.3,5
6.9,0.14,0.29,9.9,0.056,30000,91000,0.99512,3.19,0.33,9.9,6
6.5,0.22,0.31,3.9,0.046,17000,106000,0.99098,3.15,0.31,11.5,5
6.6,0.32,0.47,15.6,0.063,27000,173000,0.99872,3.18,0.56,9,5
6.6,0.32,0.47,15.6,0.063,27000,173000,0.99872,3.18,0.56,9,5
6.1,0.28,0.26,1.5,0.03,25000,101000,0.98894,3.03,0.41,12.1,6
6.2,0.3,0.28,1.6,0.036,28000,106000,0.988245,3.14,0.41,13.3,6
6.9,0.22,0.28,7.8,0.05,43000,116000,0.99326,3.22,0.6,11.5,8
8.7,0.31,0.21,5.6,0.039,28000,67000,0.99328,2.96,0.52,11,4
7.3,0.27,0.3,1.3,0.04,26000,84000,0.99222,3.28,0.53,10.7,6
7,0.46,0.2,16.7,0.046,50000,184000,0.99898,3.08,0.56,9.4,5
5.7,0.23,0.25,7.95,0.042,16000,108000,0.99486,3.44,0.61,10.3,6
6.5,0.36,0.36,6.7,0.185,51500,151000,0.99528,3.17,0.42,9.3,5
8.2,0.18,0.38,1.1,0.04,41000,92000,0.99062,2.88,0.6,12,6
6.2,0.27,0.32,6.3,0.048,47000,159000,0.99282,3.21,0.6,11,6
6.9,0.4,0.37,8.9,0.053,36000,148000,0.996,3.16,0.5,9.3,5
4.9,0.345,0.34,1,0.068,32000,143000,0.99138,3.24,0.4,10.1,5
7.2,0.23,0.39,1.5,0.053,26000,106000,0.99166,3.18,0.47,11.1,6
6.4,0.2,0.15,6.6,0.046,26000,113000,0.99408,2.99,0.58,9.9,6
6.1,0.27,0.32,6.2,0.048,47000,161000,0.99281,3.22,0.6,11,6
6.2,0.27,0.32,6.3,0.048,47000,159000,0.99282,3.21,0.6,11,6
6,0.3,0.33,2.1,0.042,31000,127000,0.98964,3.32,0.42,12.5,6
6.1,0.3,0.32,2.2,0.042,41000,142000,0.98952,3.31,0.44,12.7,7
5.7,0.14,0.3,5.4,0.045,26000,105000,0.99469,3.32,0.45,9.3,5
6.9,0.4,0.37,8.9,0.053,36000,148000,0.996,3.16,0.5,9.3,5
4.9,0.345,0.34,1,0.068,32000,143000,0.99138,3.24,0.4,10.1,5
6.3,0.33,0.2,17.9,0.066,36000,161000,0.9991,3.14,0.51,8.8,5
7,0.16,0.3,2.6,0.043,34000,90000,0.99047,2.88,0.47,11.2,6
8.4,0.22,0.3,1.3,0.038,45000,122000,0.99178,3.13,0.54,10.8,7
6.3,0.33,0.2,17.9,0.066,36000,161000,0.9991,3.14,0.51,8.8,5
7,0.16,0.3,2.6,0.043,34000,90000,0.99047,2.88,0.47,11.2,6
5.4,0.24,0.18,2.3,0.05,22000,145000,0.99207,3.24,0.46,10.3,5
7.7,0.31,0.36,4.3,0.026,15000,87000,0.99152,3.11,0.48,12,5
5.6,0.185,0.19,7.1,0.048,36000,110000,0.99438,3.26,0.41,9.5,6
5.6,0.185,0.19,7.1,0.048,36000,110000,0.99438,3.26,0.41,9.5,6
6.6,0.43,0.24,11.9,0.04,54000,159000,0.99622,3.14,0.54,9.8,6
7.6,0.39,0.46,11.7,0.084,55000,170000,0.99773,2.91,0.51,9,5
7.2,0.58,0.27,5.8,0.032,40000,118000,0.99088,3.17,0.53,13,7
6,0.34,0.32,3.8,0.044,13000,116000,0.99108,3.39,0.44,11.8,7
7.5,0.35,0.48,12.4,0.056,61000,176500,0.99803,2.97,0.52,8.8,5
7.3,0.38,0.23,6.5,0.05,18000,102000,0.99304,3.1,0.55,11.2,4
5.4,0.185,0.19,7.1,0.048,36000,110000,0.99438,3.26,0.41,9.5,6
6.3,0.27,0.51,7.6,0.049,35000,200000,0.99548,3.16,0.54,9.4,4
6.5,0.29,0.52,7.9,0.049,35000,192000,0.99551,3.16,0.51,9.5,6
6.4,0.17,0.3,2.8,0.034,33000,125000,0.99152,3.03,0.49,10.4,6
6.7,0.18,0.31,10.6,0.035,42000,143000,0.99572,3.08,0.49,9.8,7
6.4,0.17,0.3,2.8,0.034,33000,125000,0.99152,3.03,0.49,10.4,6
6.8,0.37,0.67,1.5,0.175,16000,98000,0.99244,3.06,0.56,10.3,6
6.3,0.27,0.51,7.6,0.049,35000,200000,0.99548,3.16,0.54,9.4,4
6.5,0.29,0.52,7.9,0.049,35000,192000,0.99551,3.16,0.51,9.5,6
6.1,0.24,0.26,1.7,0.033,61000,134000,0.9903,3.19,0.81,11.9,7
7,0.32,0.29,7.6,0.025,35000,124000,0.99162,3.15,0.65,12.8,7
6.9,0.27,0.25,7.5,0.03,18000,117000,0.99116,3.09,0.38,13,6
6.5,0.29,0.53,1.7,0.04,41000,192000,0.9922,3.26,0.59,10.4,7
6.5,0.29,0.52,1.7,0.034,41000,193000,0.99223,3.25,0.59,10.4,6
6.1,0.22,0.25,12.1,0.035,54000,135000,0.99481,3.21,0.4,10.7,5
6.3,0.22,0.27,4.5,0.036,81000,157000,0.9928,3.05,0.76,10.7,7
6.1,0.24,0.26,1.7,0.033,61000,134000,0.9903,3.19,0.81,11.9,7
5.6,0.23,0.25,8,0.043,31000,101000,0.99429,3.19,0.42,10.4,6
7,0.32,0.29,7.6,0.025,35000,124000,0.99162,3.15,0.65,12.8,7
6.8,0.11,0.27,8.6,0.044,45000,104000,0.99454,3.2,0.37,9.9,6
6.8,0.11,0.27,8.6,0.044,45000,104000,0.99454,3.2,0.37,9.9,6
7.3,0.23,0.41,14.6,0.048,73000,223000,0.99863,3.16,0.71,9.4,6
6.1,0.2,0.17,1.6,0.048,46000,129000,0.991,3.3,0.43,11.4,6
6.8,0.11,0.27,8.6,0.044,45000,104000,0.99454,3.2,0.37,9.9,6
7.3,0.23,0.41,14.6,0.048,73000,223000,0.99863,3.16,0.71,9.4,6
6.9,0.2,0.41,1.1,0.06,36000,104000,0.99317,2.99,0.39,9.2,5
6.7,0.19,0.32,3.7,0.041,26000,76000,0.99173,2.9,0.57,10.5,7
6.7,0.28,0.34,8.9,0.048,32000,111000,0.99455,3.25,0.54,11,7
6.7,0.28,0.34,8.9,0.048,32000,111000,0.99455,3.25,0.54,11,7
8,0.37,0.31,4.7,0.038,3000,127000,0.99186,2.9,0.72,12.1,5
6.7,0.28,0.34,8.9,0.048,32000,111000,0.99455,3.25,0.54,11,7
6,0.26,0.29,3.1,0.041,37000,144000,0.98944,3.22,0.39,12.8,7
6.4,0.24,0.49,5.8,0.053,25000,120000,0.9942,3.01,0.98,10.5,6
6.4,0.24,0.49,5.8,0.053,25000,120000,0.9942,3.01,0.98,10.5,6
6.4,0.24,0.49,5.8,0.053,25000,120000,0.9942,3.01,0.98,10.5,6
6.4,0.25,0.57,1,0.062,21000,122000,0.99238,3,0.4,9.5,5
6.1,0.25,0.48,15.8,0.052,25000,94000,0.99782,3.07,0.45,9.2,6
6.8,0.14,0.35,1.5,0.047,40000,117000,0.99111,3.07,0.72,11.1,6
6.5,0.38,0.26,5.2,0.042,33000,112000,0.99067,3.06,0.5,12.3,7
6.8,0.14,0.35,1.5,0.047,40000,117000,0.99111,3.07,0.72,11.1,6
5.4,0.15,0.32,2.5,0.037,10000,51000,0.98878,3.04,0.58,12.6,6
6.4,0.25,0.57,1,0.062,21000,122000,0.99238,3,0.4,9.5,5
6.1,0.25,0.48,15.8,0.052,25000,94000,0.99782,3.07,0.45,9.2,6
6.8,0.22,0.32,5.9,0.054,40000,152000,0.9938,3.2,0.57,10.8,6
7.2,0.21,0.29,3.1,0.044,39000,122000,0.99143,3,0.6,11.3,6
6,0.26,0.29,3.1,0.041,37000,144000,0.98944,3.22,0.39,12.8,7
6.4,0.24,0.49,5.8,0.053,25000,120000,0.9942,3.01,0.98,10.5,6
6.5,0.46,0.24,11.5,0.051,56000,171000,0.99588,3.08,0.56,9.8,6
6.5,0.18,0.48,18,0.054,56000,183000,1.00038,2.98,0.61,8.5,6
6.2,0.32,0.12,4.8,0.054,6000,97000,0.99424,3.16,0.5,9.3,5
7.2,0.4,0.24,8.5,0.055,45000,151000,0.99626,3.2,0.52,9.2,5
5.9,0.23,0.24,1.6,0.037,32000,115000,0.99076,3.21,0.51,11.4,6
6.4,0.18,0.48,18,0.054,56000,183000,1.00038,2.98,0.61,8.5,6
6.2,0.32,0.12,4.8,0.054,6000,97000,0.99424,3.16,0.5,9.3,5
6.4,0.37,0.12,5.9,0.056,6000,91000,0.99536,3.06,0.46,8.4,4
7,0.23,0.42,1.1,0.062,35000,100000,0.99318,3.04,0.4,9.2,5
7.2,0.4,0.24,8.5,0.055,45000,151000,0.99626,3.2,0.52,9.2,5
7.6,0.19,0.37,13.1,0.033,52000,151000,0.99726,3.18,0.79,10.4,6
6,0.28,0.27,4.1,0.046,50000,147000,0.99126,3.27,0.56,11.6,6
6.2,0.32,0.45,2.9,0.029,37000,94000,0.98998,3.25,0.6,12.4,6
7.6,0.19,0.37,13.1,0.033,52000,151000,0.99726,3.18,0.79,10.4,6
6.4,0.26,0.26,1.1,0.052,22000,176000,0.99304,3.09,0.54,9.3,5
5.9,0.25,0.27,1.5,0.029,37000,81000,0.9892,3.2,0.46,12.2,6
6.1,0.28,0.3,7.75,0.031,33000,139000,0.99296,3.22,0.46,11,6
6.9,0.19,0.38,1.15,0.023,30000,105000,0.99047,3.11,0.38,11.4,5
6.4,0.29,0.57,1,0.06,15000,120000,0.9924,3.06,0.41,9.5,5
6.8,0.27,0.22,17.8,0.034,16000,116000,0.9989,3.07,0.53,9.2,5
7.5,0.26,0.38,5.7,0.021,23000,125000,0.99338,3.13,0.62,11.1,6
6.8,0.27,0.22,17.8,0.034,16000,116000,0.9989,3.07,0.53,9.2,5
6.4,0.2,0.22,7.4,0.032,53000,172000,0.99404,3.24,0.58,11,6
7.3,0.33,0.22,1.4,0.041,40000,177000,0.99287,3.14,0.48,9.9,5
7.3,0.34,0.22,1.4,0.044,43000,176000,0.99286,3.14,0.46,9.9,5
6.4,0.29,0.57,1,0.06,15000,120000,0.9924,3.06,0.41,9.5,5
6.1,1.1,0.16,4.4,0.033,8000,109000,0.99058,3.35,0.47,12.4,4
6.3,0.24,0.29,1.6,0.052,48000,185000,0.9934,3.21,0.5,9.4,5
6.2,0.24,0.22,7.9,0.053,45000,149000,0.99545,3.23,0.52,9.3,5
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
7.2,0.17,0.28,17.55,0.05,33000,154000,0.99971,2.94,0.43,9,7
6.9,0.19,0.35,13.5,0.038,49000,118000,0.99546,3,0.63,10.7,6
6.9,0.19,0.35,13.5,0.038,49000,118000,0.99546,3,0.63,10.7,6
6.8,0.16,0.36,1.3,0.034,32000,98000,0.99058,3.02,0.58,11.3,6
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
6.8,0.3,0.27,11.6,0.028,22000,97000,0.99314,2.96,0.38,11.7,6
6.2,0.24,0.22,7.9,0.053,45000,149000,0.99545,3.23,0.52,9.3,5
7.4,0.16,0.27,15.5,0.05,25000,135000,0.9984,2.9,0.43,8.7,7
7.2,0.17,0.28,17.55,0.05,33000,154000,0.99971,2.94,0.43,9,7
6.8,0.3,0.27,11.6,0.028,22000,97000,0.99314,2.96,0.38,11.7,6
6.5,0.43,0.18,13.15,0.032,25000,131000,0.99565,3.23,0.51,10.7,5
6.6,0.17,0.36,1.9,0.036,38000,110000,0.99056,3.05,0.54,11.4,6
6.9,0.19,0.35,13.5,0.038,49000,118000,0.99546,3,0.63,10.7,6
6.8,0.16,0.36,1.3,0.034,32000,98000,0.99058,3.02,0.58,11.3,6
6.4,0.41,0.01,6.1,0.048,20000,70000,0.99362,3.19,0.42,10,5
6.4,0.41,0.01,6.1,0.048,20000,70000,0.99362,3.19,0.42,10,5
7.4,0.36,0.32,1.9,0.036,27000,119000,0.99196,3.15,0.49,11.2,6
6.1,0.17,0.21,1.9,0.09,44000,130000,0.99255,3.07,0.41,9.7,5
5.5,0.28,0.21,1.6,0.032,23000,85000,0.99027,3.42,0.42,12.5,5
6.6,0.5,0.26,11.3,0.029,32000,110000,0.99302,3.27,0.78,12.9,8
7.1,0.44,0.27,8.4,0.057,60000,160000,0.99257,3.16,0.36,11.8,6
6.9,0.38,0.28,8.3,0.062,22000,166000,0.99506,3.16,0.72,10.6,5
7.1,0.44,0.27,8.4,0.057,60000,160000,0.99257,3.16,0.36,11.8,6
6.2,0.24,0.28,12.2,0.049,54000,133000,0.9952,3.19,0.37,10.7,6
6.1,0.28,0.27,8,0.048,41000,162000,0.99498,3.21,0.51,9.9,5
7.6,0.26,0.32,1.3,0.048,23000,76000,0.9903,2.96,0.46,12,6
7.5,0.16,0.38,12.7,0.043,70500,163000,0.99706,3.15,0.82,10.4,7
6.5,0.36,0.16,1.3,0.054,11000,107000,0.99398,3.19,0.39,8.5,5
6.6,0.35,0.19,10.5,0.06,15000,82000,0.99588,3.13,0.38,9.9,4
5.7,0.25,0.26,12.5,0.049,52500,120000,0.99691,3.08,0.45,9.4,6
7.4,0.37,0.26,9.6,0.05,33000,134000,0.99608,3.13,0.46,10.4,5
5.7,0.25,0.21,1.5,0.044,21000,108000,0.99142,3.3,0.59,11,6
5.8,0.23,0.21,1.5,0.044,21000,110000,0.99138,3.3,0.57,11,6
5.4,0.265,0.28,7.8,0.052,27000,91000,0.99432,3.19,0.38,10.4,6
5.7,0.25,0.27,10.8,0.05,58000,116000,0.99592,3.1,0.5,9.8,6
5.7,0.25,0.26,12.5,0.049,52500,106000,0.99691,3.08,0.45,9.4,6
5.9,0.23,0.28,8.6,0.046,37000,142000,0.99432,3.23,0.53,10.6,6
6.2,0.3,0.32,1.2,0.052,32000,185000,0.99266,3.28,0.44,10.1,5
6.5,0.33,0.24,14.5,0.048,20000,96000,0.99456,3.06,0.3,11.5,8
7.4,0.26,0.29,3.7,0.048,14000,73000,0.9915,3.06,0.45,11.4,6
7,0.2,0.4,1.1,0.058,30000,93000,0.99322,3.03,0.38,9.2,6
6.5,0.21,0.42,1.1,0.059,33000,101000,0.9927,3.12,0.38,9.7,6
7.3,0.25,0.27,3.8,0.047,16000,79000,0.99173,3.07,0.46,11.3,6
6.8,0.27,0.24,4.6,0.098,36000,127000,0.99412,3.15,0.49,9.6,6
6.7,0.24,0.3,10.2,0.07,44000,179000,0.99666,2.86,0.46,8.9,6
6.4,0.14,0.28,7.9,0.057,21000,82000,0.99425,3.26,0.36,10,6
6.4,0.5,0.2,2.4,0.059,19000,112000,0.99314,3.18,0.4,9.2,6
6.6,0.41,0.27,10.7,0.11,20000,103000,0.99672,3.08,0.41,9,6
6.4,0.25,0.28,4.9,0.03,29000,98000,0.99024,3.09,0.58,12.8,7
6.6,0.41,0.27,10.7,0.11,20000,103000,0.99672,3.08,0.41,9,6
8,0.25,0.35,1.1,0.054,13000,136000,0.99366,3.08,0.55,9.5,5
6.4,0.14,0.28,7.9,0.057,21000,82000,0.99425,3.26,0.36,10,6
6.6,0.21,0.34,5.6,0.046,30000,140000,0.99299,3.22,0.38,11,5
6.4,0.5,0.2,2.4,0.059,19000,112000,0.99314,3.18,0.4,9.2,6
6.3,0.29,0.23,14.2,0.037,24000,99000,0.99528,3.08,0.38,10.6,6
6.9,0.37,0.23,9.5,0.057,54000,166000,0.99568,3.23,0.42,10,5
6.9,0.37,0.23,9.5,0.057,54000,166000,0.99568,3.23,0.42,10,5
5.7,0.31,0.28,4.1,0.03,22000,86000,0.99062,3.31,0.38,11.7,7
6.9,0.45,0.27,4.7,0.035,17000,80000,0.99058,3.12,0.36,12.5,7
6.9,0.3,0.45,1.4,0.039,36000,122000,0.99059,3.07,0.47,11.1,7
5.3,0.23,0.56,0.9,0.041,46000,141000,0.99119,3.16,0.62,9.7,5
6.8,0.3,0.26,20.3,0.037,45000,150000,0.99727,3.04,0.38,12.3,6
6.7,0.28,0.42,3.5,0.035,43000,105000,0.99021,3.18,0.38,12.2,6
5,0.255,0.22,2.7,0.043,46000,153000,0.99238,3.75,0.76,11.3,6
7.6,0.4,0.27,1.2,0.053,23000,193000,0.99164,3.22,0.38,11.6,5
5.5,0.21,0.25,1.2,0.04,18000,75000,0.99006,3.31,0.56,11.3,6
6,0.2,0.25,2,0.041,30000,95000,0.99078,3.27,0.56,11.1,6
6.1,0.17,0.29,1.1,0.041,32000,92000,0.99036,3.26,0.57,11.2,6
7.5,0.21,0.29,1.5,0.046,35000,107000,0.99123,3.15,0.45,11.3,6
7.3,0.26,0.32,1.2,0.041,29000,94000,0.98978,3.07,0.45,12,6
6.2,0.35,0.2,18.1,0.069,33000,158000,0.99908,3.15,0.5,8.8,6
6.2,0.35,0.2,18.1,0.069,33000,158000,0.99908,3.15,0.5,8.8,6
6.5,0.43,0.31,3.6,0.046,19000,143000,0.99022,3.15,0.34,12,8
6.5,0.4,0.31,3.5,0.046,22000,147000,0.99024,3.15,0.31,12,7
7.4,0.28,0.5,12.1,0.049,48000,122000,0.9973,3.01,0.44,9,5
6.3,0.23,0.22,17.45,0.054,42000,151000,0.99853,3.12,0.6,9.3,6
6.2,0.34,0.25,12.1,0.059,33000,171000,0.99769,3.14,0.56,8.7,6
6.6,0.44,0.32,3,0.095,13000,75000,0.98954,3.1,0.63,12.8,6
6,0.13,0.36,1.6,0.052,23000,72000,0.98974,3.1,0.5,11.5,7
6.3,0.17,0.23,5.7,0.048,44000,147000,0.99382,3.08,0.54,10,5
6.3,0.18,0.22,5.6,0.047,45000,147000,0.99383,3.09,0.54,10,5
6.7,0.31,0.34,6.8,0.059,51000,215000,0.99538,3.33,0.56,10.3,5
6.6,0.33,0.32,15.6,0.054,62000,227000,0.99734,3.25,0.56,10.4,5
6.3,0.34,0.31,6,0.02,18000,68000,0.98981,3.22,0.29,13.4,7
6.8,0.29,0.32,1.8,0.032,18000,130000,0.99095,3.05,0.62,11.2,6
7.4,0.31,0.26,8.6,0.048,47000,206000,0.9964,3.26,0.36,9.1,5
7.4,0.31,0.26,8.6,0.048,47000,206000,0.9964,3.26,0.36,9.1,5
5.7,0.25,0.27,11.5,0.04,24000,120000,0.99411,3.33,0.31,10.8,6
6.8,0.27,0.28,7.8,0.038,26000,89000,0.9915,3.24,0.34,12.5,6
5.9,0.26,0.24,2.4,0.046,27000,132000,0.99234,3.63,0.73,11.3,5
5.9,0.65,0.23,5,0.035,20000,128000,0.99016,3.46,0.48,12.8,6
7.4,0.31,0.26,8.6,0.048,47000,206000,0.9964,3.26,0.36,9.1,5
6.6,0.23,0.32,1.5,0.041,8000,72000,0.98949,3.22,0.39,12.7,6
6.8,0.18,0.35,5.4,0.054,53000,143000,0.99287,3.1,0.54,11,7
6.8,0.28,0.29,11.9,0.052,51000,149000,0.99544,3.02,0.58,10.4,6
6.8,0.28,0.29,11.9,0.052,51000,149000,0.99544,3.02,0.58,10.4,6
5.9,0.27,0.27,9,0.051,43000,136000,0.9941,3.25,0.53,10.7,6
6.1,0.25,0.28,10,0.055,56000,131000,0.994,3.22,0.35,10.9,6
6.8,0.28,0.29,11.9,0.052,51000,149000,0.99544,3.02,0.58,10.4,6
6.8,0.26,0.29,11.9,0.052,54000,160000,0.99546,3.03,0.58,10.4,6
7.1,0.13,0.29,15.5,0.064,56000,115500,0.99737,3.16,0.41,9.7,7
6.8,0.18,0.35,5.4,0.054,53000,143000,0.99287,3.1,0.54,11,7
6.2,0.2,0.25,15,0.055,8000,120000,0.99767,3.19,0.53,9.6,6
5.8,0.24,0.28,1.4,0.038,40000,76000,0.98711,3.1,0.29,13.9,7
7.6,0.48,0.31,9.4,0.046,6000,194000,0.99714,3.07,0.61,9.4,5
7.4,0.26,0.32,3.7,0.032,29000,193000,0.99134,3.1,0.67,12.5,6
6.2,0.2,0.25,15,0.055,8000,120000,0.99767,3.19,0.53,9.6,6
6.1,0.3,0.47,1.4,0.049,50000,187000,0.9927,3.19,0.45,9.5,5
6.2,0.32,0.5,6.5,0.048,61000,186000,0.9948,3.19,0.45,9.6,5
6.1,0.3,0.47,1.4,0.049,50000,187000,0.9927,3.19,0.45,9.5,5
6.3,0.34,0.52,6.3,0.047,63000,186000,0.99481,3.18,0.44,9.6,5
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
7.2,0.26,0.38,1.5,0.061,12000,120000,0.99192,3.18,0.46,10.4,5
7,0.31,0.35,1.6,0.063,13000,119000,0.99184,3.22,0.5,10.7,5
6.6,0.22,0.35,1.4,0.05,23000,83000,0.99019,3.17,0.48,12,7
5.8,0.23,0.31,3.5,0.044,35000,158000,0.98998,3.19,0.37,12.1,7
6.3,0.17,0.32,1,0.04,39000,118000,0.98886,3.31,0.4,13.1,8
6,0.19,0.26,1.4,0.039,30000,104000,0.98998,3.32,0.41,12.4,6
6.7,0.21,0.34,1.5,0.035,45000,123000,0.98949,3.24,0.36,12.6,7
7.4,0.16,0.3,13.7,0.056,33000,168000,0.99825,2.9,0.44,8.7,7
6.6,0.22,0.37,1.6,0.04,31000,101000,0.99009,3.15,0.66,12,5
6.8,0.34,0.27,5.2,0.06,14000,169000,0.99252,3.27,0.57,11.6,6
7.1,0.34,0.86,1.4,0.174,36000,99000,0.99288,2.92,0.5,9.3,5
6.3,0.24,0.22,11.9,0.05,65000,179000,0.99659,3.06,0.58,9.3,6
6.9,0.35,0.39,2.4,0.048,25000,157000,0.99133,3.2,0.54,11.1,7
6.8,0.24,0.33,3.2,0.049,68000,161000,0.99324,3.1,0.69,10.2,6
6.4,0.25,0.33,1.7,0.037,35000,113000,0.99164,3.23,0.66,10.6,6
5.8,0.19,0.33,4.2,0.038,49000,133000,0.99107,3.16,0.42,11.3,7
6.9,0.24,0.4,15.4,0.052,81000,198000,0.9986,3.2,0.69,9.4,5
6.5,0.31,0.61,13,0.053,31000,123000,0.99708,3.09,0.5,9.3,6
6.6,0.25,0.32,5.6,0.039,15000,68000,0.99163,2.96,0.52,11.1,6
7.5,0.38,0.56,9.7,0.055,15000,170000,0.99605,3.13,0.65,9.9,6
6.2,0.3,0.3,2.5,0.041,29000,82000,0.99065,3.31,0.61,11.8,7
6.4,0.33,0.28,4,0.04,24000,81000,0.9903,3.26,0.64,12.6,7
6.9,0.24,0.4,15.4,0.052,81000,198000,0.9986,3.2,0.69,9.4,5
7.6,0.27,0.32,1.2,0.043,23000,72000,0.99236,3.06,0.68,10.5,5
5.9,0.24,0.34,2,0.037,40000,108000,0.98948,3.19,0.5,12.3,6
5.3,0.33,0.3,1.2,0.048,25000,119000,0.99045,3.32,0.62,11.3,6
6.4,0.21,0.21,5.1,0.097,21000,105000,0.9939,3.07,0.46,9.6,5
7,0.22,0.3,1.4,0.04,14000,63000,0.98985,3.2,0.33,12,6
7.8,0.27,0.35,1.2,0.05,36000,140000,0.99138,3.09,0.45,11.2,5
6.7,0.2,0.24,6.5,0.044,28000,100000,0.99348,3.12,0.33,10.2,6
8.1,0.27,0.33,1.3,0.045,26000,100000,0.99066,2.98,0.44,12.4,6
6.7,0.2,0.24,6.5,0.044,28000,100000,0.99348,3.12,0.33,10.2,6
7.1,0.45,0.24,2.7,0.04,24000,87000,0.98862,2.94,0.38,13.4,8
5.8,0.22,0.29,1.3,0.036,25000,68000,0.98865,3.24,0.35,12.6,6
6.3,0.3,0.48,7.4,0.053,34000,149000,0.99472,3.18,0.53,9.8,5
7.9,0.36,0.53,12.9,0.049,63000,139000,0.99792,2.94,0.45,9.1,5
8.1,0.27,0.33,1.3,0.045,26000,100000,0.99066,2.98,0.44,12.4,6
8,0.24,0.33,1.2,0.044,28000,101000,0.99035,3.03,0.43,12.5,6
6.7,0.41,0.27,2.6,0.033,25000,85000,0.99086,3.05,0.34,11.7,6
6.7,0.24,0.31,2.3,0.044,37000,113000,0.99013,3.29,0.46,12.9,6
6.2,0.3,0.32,1.3,0.054,27000,183000,0.99266,3.3,0.43,10.1,5
6.9,0.26,0.38,10.5,0.044,33000,139000,0.99517,3.06,0.5,10.3,6
6.7,0.41,0.27,2.6,0.033,25000,85000,0.99086,3.05,0.34,11.7,6
5.9,0.32,0.2,14.4,0.05,29000,144000,0.99666,3.24,0.41,10.3,6
6.1,0.25,0.3,1.2,0.036,42000,107000,0.991,3.34,0.56,10.8,7
5.6,0.23,0.29,3.1,0.023,19000,89000,0.99068,3.25,0.51,11.2,6
6.6,0.23,0.32,1.7,0.024,26000,102000,0.99084,3.29,0.6,11.8,6
6,0.17,0.21,6,0.05,26000,134000,0.9939,3.08,0.54,9.8,6
7.1,0.38,0.42,11.8,0.041,32000,193000,0.99624,3.04,0.49,10,6
6.6,0.31,0.37,6.2,0.052,13000,164000,0.99602,3.24,0.39,8.8,4
6.5,0.38,0.53,1.4,0.142,5000,69000,0.9926,3.14,0.52,10.1,4
7,0.44,0.24,12.1,0.056,68000,210000,0.99718,3.05,0.5,9.5,5
7,0.44,0.24,12.1,0.056,68000,210000,0.99718,3.05,0.5,9.5,5
7,0.44,0.24,12.1,0.056,68000,210000,0.99718,3.05,0.5,9.5,5
6.1,0.38,0.14,3.9,0.06,27000,113000,0.99344,3.07,0.34,9.2,4
8,0.33,0.32,4.6,0.041,31000,180000,0.99184,2.92,0.74,12.2,6
7,0.44,0.24,12.1,0.056,68000,210000,0.99718,3.05,0.5,9.5,5
6,0.19,0.29,1.2,0.046,29000,92000,0.99033,3.22,0.53,11.3,6
6.3,0.28,0.34,8.1,0.038,44000,129000,0.99248,3.26,0.29,12.1,6
6.1,0.38,0.14,3.9,0.06,27000,113000,0.99344,3.07,0.34,9.2,4
5.3,0.43,0.11,1.1,0.029,6000,51000,0.99076,3.51,0.48,11.2,4
5.4,0.22,0.35,6.5,0.029,26000,87000,0.99092,3.29,0.44,12.5,7
6.2,0.345,0.27,10.1,0.056,38000,187000,0.99486,3.31,0.56,10.6,5
5.6,0.255,0.57,10.7,0.056,66000,171000,0.99464,3.25,0.61,10.4,7
